"Id";"municipioCod";"municipio";"departamentoId";"munic_fonetico";"dept_fonetico";"key_munc";"cod_Ciudad_DANE";"Munc_Depto"
412;"238";"EL COPEY";"20";"EL sOPEi";"sesar";"EL sOPEi-sesar";"20238";"EL COPEY - Cesar"
413;"250";"EL PASO";"20";"EL PASO";"sesar";"EL PASO-sesar";"20250";"EL PASO - Cesar"
414;"295";"GAMARRA";"20";"jAnArA";"sesar";"jAnArA-sesar";"20295";"GAMARRA - Cesar"
415;"310";"GONZÁLEZ";"20";"jONsaLEs";"sesar";"jONsaLEs-sesar";"20310";"GONZÁLEZ - Cesar"
416;"383";"LA GLORIA";"20";"LA jLORIA";"sesar";"LA jLORIA-sesar";"20383";"LA GLORIA - Cesar"
417;"400";"LA JAGUA DE IBIRICO";"20";"LA JAjUA DE IvIRIsO";"sesar";"LA JAjUA DE IvIRIsO-sesar";"20400";"LA JAGUA DE IBIRICO - Cesar"
418;"443";"MANAURE";"20";"nANAURE";"sesar";"nANAURE-sesar";"20443";"MANAURE - Cesar"
419;"517";"PAILITAS";"20";"PAILITAS";"sesar";"PAILITAS-sesar";"20517";"PAILITAS - Cesar"
420;"550";"PELAYA";"20";"PELAiA";"sesar";"PELAiA-sesar";"20550";"PELAYA - Cesar"
421;"570";"PUEBLO BELLO";"20";"PUEvLO vEiO";"sesar";"PUEvLO vEiO-sesar";"20570";"PUEBLO BELLO - Cesar"
422;"614";"RÍO DE ORO";"20";"RiO DE ORO";"sesar";"RiO DE ORO-sesar";"20614";"RÍO DE ORO - Cesar"
423;"621";"LA PAZ";"20";"LA PAs";"sesar";"LA PAs-sesar";"20621";"LA PAZ - Cesar"
424;"710";"SAN ALBERTO";"20";"SAN ALvERTO";"sesar";"SAN ALvERTO-sesar";"20710";"SAN ALBERTO - Cesar"
425;"750";"SAN DIEGO";"20";"SAN DIEjO";"sesar";"SAN DIEjO-sesar";"20750";"SAN DIEGO - Cesar"
426;"770";"SAN MARTÍN";"20";"SAN nARTiN";"sesar";"SAN nARTiN-sesar";"20770";"SAN MARTÍN - Cesar"
427;"787";"TAMALAMEQUE";"20";"TAnALAnEQUE";"sesar";"TAnALAnEQUE-sesar";"20787";"TAMALAMEQUE - Cesar"
428;"001";"MONTERÍA";"23";"nONTERiA";"sordova";"nONTERiA-sordova";"23001";"MONTERÍA - Córdoba"
429;"068";"AYAPEL";"23";"AiAPEL";"sordova";"AiAPEL-sordova";"23068";"AYAPEL - Córdoba"
430;"079";"BUENAVISTA";"23";"vUENAVISTA";"sordova";"vUENAVISTA-sordova";"23079";"BUENAVISTA - Córdoba"
431;"090";"CANALETE";"23";"sANALETE";"sordova";"sANALETE-sordova";"23090";"CANALETE - Córdoba"
432;"162";"CERETÉ";"23";"sERETe";"sordova";"sERETe-sordova";"23162";"CERETÉ - Córdoba"
433;"168";"CHIMÁ";"23";"sIna";"sordova";"sIna-sordova";"23168";"CHIMÁ - Córdoba"
434;"182";"CHINÚ";"23";"sINu";"sordova";"sINu-sordova";"23182";"CHINÚ - Córdoba"
435;"189";"CIÉNAGA DE ORO";"23";"sIeNAjA DE ORO";"sordova";"sIeNAjA DE ORO-sordova";"23189";"CIÉNAGA DE ORO - Córdoba"
436;"300";"COTORRA";"23";"sOTOrA";"sordova";"sOTOrA-sordova";"23300";"COTORRA - Córdoba"
437;"350";"LA APARTADA";"23";"LA APARTADA";"sordova";"LA APARTADA-sordova";"23350";"LA APARTADA - Córdoba"
438;"417";"LORICA";"23";"LORIsA";"sordova";"LORIsA-sordova";"23417";"LORICA - Córdoba"
439;"419";"LOS CÓRDOBAS";"23";"LOS soRDOvAS";"sordova";"LOS soRDOvAS-sordova";"23419";"LOS CÓRDOBAS - Córdoba"
440;"464";"MOMIL";"23";"nOnIL";"sordova";"nOnIL-sordova";"23464";"MOMIL - Córdoba"
441;"466";"MONTELÍBANO";"23";"nONTELivANO";"sordova";"nONTELivANO-sordova";"23466";"MONTELÍBANO - Córdoba"
442;"500";"MOÑITOS";"23";"nOnITOS";"sordova";"nOnITOS-sordova";"23500";"MOÑITOS - Córdoba"
443;"555";"PLANETA RICA";"23";"PLANETA RIsA";"sordova";"PLANETA RIsA-sordova";"23555";"PLANETA RICA - Córdoba"
444;"570";"PUEBLO NUEVO";"23";"PUEvLO NUEVO";"sordova";"PUEvLO NUEVO-sordova";"23570";"PUEBLO NUEVO - Córdoba"
445;"574";"PUERTO ESCONDIDO";"23";"PUERTO ESsONDIDO";"sordova";"PUERTO ESsONDIDO-sordova";"23574";"PUERTO ESCONDIDO - Córdoba"
446;"580";"PUERTO LIBERTADOR";"23";"PUERTO LIvERTADOR";"sordova";"PUERTO LIvERTADOR-sordova";"23580";"PUERTO LIBERTADOR - Córdoba"
447;"586";"PURÍSIMA";"23";"PURiSInA";"sordova";"PURiSInA-sordova";"23586";"PURÍSIMA - Córdoba"
448;"660";"SAHAGÚN";"23";"SAAjuN";"sordova";"SAAjuN-sordova";"23660";"SAHAGÚN - Córdoba"
449;"670";"SAN ANDRÉS SOTAVENTO";"23";"SAN ANDReS SOTAVENTO";"sordova";"SAN ANDReS SOTAVENTO-sordova";"23670";"SAN ANDRÉS SOTAVENTO - Córdoba"
450;"672";"SAN ANTERO";"23";"SAN ANTERO";"sordova";"SAN ANTERO-sordova";"23672";"SAN ANTERO - Córdoba"
451;"675";"SAN BERNARDO DEL VIENTO";"23";"SAN vERNARDO DEL VIENTO";"sordova";"SAN vERNARDO DEL VIENTO-sordova";"23675";"SAN BERNARDO DEL VIENTO - Córdoba"
452;"678";"SAN CARLOS";"23";"SAN sARLOS";"sordova";"SAN sARLOS-sordova";"23678";"SAN CARLOS - Córdoba"
453;"686";"SAN PELAYO";"23";"SAN PELAiO";"sordova";"SAN PELAiO-sordova";"23686";"SAN PELAYO - Córdoba"
454;"807";"TIERRALTA";"23";"TIErALTA";"sordova";"TIErALTA-sordova";"23807";"TIERRALTA - Córdoba"
455;"855";"VALENCIA";"23";"VALENsIA";"sordova";"VALENsIA-sordova";"23855";"VALENCIA - Córdoba"
456;"001";"AGUA DE DIOS";"25";"AjUA DE DIOS";"sundinanarsa";"AjUA DE DIOS-sundinanarsa";"25001";"AGUA DE DIOS - Cundinamarca"
457;"019";"ALBÁN";"25";"ALvaN";"sundinanarsa";"ALvaN-sundinanarsa";"25019";"ALBÁN - Cundinamarca"
458;"035";"ANAPOIMA";"25";"ANAPOInA";"sundinanarsa";"ANAPOInA-sundinanarsa";"25035";"ANAPOIMA - Cundinamarca"
459;"040";"ANOLAIMA";"25";"ANOLAInA";"sundinanarsa";"ANOLAInA-sundinanarsa";"25040";"ANOLAIMA - Cundinamarca"
460;"053";"ARBELÁEZ";"25";"ARvELaEs";"sundinanarsa";"ARvELaEs-sundinanarsa";"25053";"ARBELÁEZ - Cundinamarca"
461;"086";"BELTRÁN";"25";"vELTRaN";"sundinanarsa";"vELTRaN-sundinanarsa";"25086";"BELTRÁN - Cundinamarca"
462;"095";"BITUIMA";"25";"vITUInA";"sundinanarsa";"vITUInA-sundinanarsa";"25095";"BITUIMA - Cundinamarca"
463;"099";"BOJACÁ";"25";"vOJAsa";"sundinanarsa";"vOJAsa-sundinanarsa";"25099";"BOJACÁ - Cundinamarca"
464;"120";"CABRERA";"25";"sAvRERA";"sundinanarsa";"sAvRERA-sundinanarsa";"25120";"CABRERA - Cundinamarca"
465;"123";"CACHIPAY";"25";"sAsIPAi";"sundinanarsa";"sAsIPAi-sundinanarsa";"25123";"CACHIPAY - Cundinamarca"
466;"126";"CAJICÁ";"25";"sAJIsa";"sundinanarsa";"sAJIsa-sundinanarsa";"25126";"CAJICÁ - Cundinamarca"
467;"148";"CAPARRAPÍ";"25";"sAPArAPi";"sundinanarsa";"sAPArAPi-sundinanarsa";"25148";"CAPARRAPÍ - Cundinamarca"
468;"151";"CAQUEZA";"25";"sAQUEsA";"sundinanarsa";"sAQUEsA-sundinanarsa";"25151";"CAQUEZA - Cundinamarca"
469;"154";"CARMEN DE CARUPA";"25";"sARnEN DE sARUPA";"sundinanarsa";"sARnEN DE sARUPA-sundinanarsa";"25154";"CARMEN DE CARUPA - Cundinamarca"
470;"168";"CHAGUANÍ";"25";"sAjUANi";"sundinanarsa";"sAjUANi-sundinanarsa";"25168";"CHAGUANÍ - Cundinamarca"
471;"175";"CHÍA";"25";"siA";"sundinanarsa";"siA-sundinanarsa";"25175";"CHÍA - Cundinamarca"
472;"178";"CHIPAQUE";"25";"sIPAQUE";"sundinanarsa";"sIPAQUE-sundinanarsa";"25178";"CHIPAQUE - Cundinamarca"
473;"181";"CHOACHÍ";"25";"sOAsi";"sundinanarsa";"sOAsi-sundinanarsa";"25181";"CHOACHÍ - Cundinamarca"
474;"183";"CHOCONTÁ";"25";"sOsONTa";"sundinanarsa";"sOsONTa-sundinanarsa";"25183";"CHOCONTÁ - Cundinamarca"
475;"200";"COGUA";"25";"sOjUA";"sundinanarsa";"sOjUA-sundinanarsa";"25200";"COGUA - Cundinamarca"
476;"214";"COTA";"25";"sOTA";"sundinanarsa";"sOTA-sundinanarsa";"25214";"COTA - Cundinamarca"
477;"224";"CUCUNUBÁ";"25";"sUsUNUva";"sundinanarsa";"sUsUNUva-sundinanarsa";"25224";"CUCUNUBÁ - Cundinamarca"
478;"245";"EL COLEGIO";"25";"EL sOLEjIO";"sundinanarsa";"EL sOLEjIO-sundinanarsa";"25245";"EL COLEGIO - Cundinamarca"
479;"258";"EL PEÑÓN";"25";"EL PEnoN";"sundinanarsa";"EL PEnoN-sundinanarsa";"25258";"EL PEÑÓN - Cundinamarca"
480;"260";"EL ROSAL";"25";"EL ROSAL";"sundinanarsa";"EL ROSAL-sundinanarsa";"25260";"EL ROSAL - Cundinamarca"
481;"269";"FACATATIVÁ";"25";"FAsATATIVa";"sundinanarsa";"FAsATATIVa-sundinanarsa";"25269";"FACATATIVÁ - Cundinamarca"
482;"279";"FOMEQUE";"25";"FOnEQUE";"sundinanarsa";"FOnEQUE-sundinanarsa";"25279";"FOMEQUE - Cundinamarca"
483;"281";"FOSCA";"25";"FOSsA";"sundinanarsa";"FOSsA-sundinanarsa";"25281";"FOSCA - Cundinamarca"
484;"286";"FUNZA";"25";"FUNsA";"sundinanarsa";"FUNsA-sundinanarsa";"25286";"FUNZA - Cundinamarca"
485;"288";"FÚQUENE";"25";"FuQUENE";"sundinanarsa";"FuQUENE-sundinanarsa";"25288";"FÚQUENE - Cundinamarca"
486;"290";"FUSAGASUGÁ";"25";"FUSAjASUja";"sundinanarsa";"FUSAjASUja-sundinanarsa";"25290";"FUSAGASUGÁ - Cundinamarca"
487;"293";"GACHALA";"25";"jAsALA";"sundinanarsa";"jAsALA-sundinanarsa";"25293";"GACHALA - Cundinamarca"
488;"295";"GACHANCIPÁ";"25";"jAsANsIPa";"sundinanarsa";"jAsANsIPa-sundinanarsa";"25295";"GACHANCIPÁ - Cundinamarca"
489;"297";"GACHETÁ";"25";"jAsETa";"sundinanarsa";"jAsETa-sundinanarsa";"25297";"GACHETÁ - Cundinamarca"
490;"299";"GAMA";"25";"jAnA";"sundinanarsa";"jAnA-sundinanarsa";"25299";"GAMA - Cundinamarca"
491;"307";"GIRARDOT";"25";"jIRARDOT";"sundinanarsa";"jIRARDOT-sundinanarsa";"25307";"GIRARDOT - Cundinamarca"
492;"312";"GRANADA";"25";"jRANADA";"sundinanarsa";"jRANADA-sundinanarsa";"25312";"GRANADA - Cundinamarca"
493;"317";"GUACHETÁ";"25";"jUAsETa";"sundinanarsa";"jUAsETa-sundinanarsa";"25317";"GUACHETÁ - Cundinamarca"
494;"320";"GUADUAS";"25";"jUADUAS";"sundinanarsa";"jUADUAS-sundinanarsa";"25320";"GUADUAS - Cundinamarca"
495;"322";"GUASCA";"25";"jUASsA";"sundinanarsa";"jUASsA-sundinanarsa";"25322";"GUASCA - Cundinamarca"
496;"324";"GUATAQUÍ";"25";"jUATAQUi";"sundinanarsa";"jUATAQUi-sundinanarsa";"25324";"GUATAQUÍ - Cundinamarca"
497;"326";"GUATAVITA";"25";"jUATAVITA";"sundinanarsa";"jUATAVITA-sundinanarsa";"25326";"GUATAVITA - Cundinamarca"
498;"328";"GUAYABAL DE SIQUIMA";"25";"jUAiAvAL DE SIQUInA";"sundinanarsa";"jUAiAvAL DE SIQUInA-sundinanarsa";"25328";"GUAYABAL DE SIQUIMA - Cundinamarca"
499;"335";"GUAYABETAL";"25";"jUAiAvETAL";"sundinanarsa";"jUAiAvETAL-sundinanarsa";"25335";"GUAYABETAL - Cundinamarca"
500;"339";"GUTIÉRREZ";"25";"jUTIerEs";"sundinanarsa";"jUTIerEs-sundinanarsa";"25339";"GUTIÉRREZ - Cundinamarca"
501;"368";"JERUSALÉN";"25";"JERUSALeN";"sundinanarsa";"JERUSALeN-sundinanarsa";"25368";"JERUSALÉN - Cundinamarca"
502;"372";"JUNÍN";"25";"JUNiN";"sundinanarsa";"JUNiN-sundinanarsa";"25372";"JUNÍN - Cundinamarca"
503;"377";"LA CALERA";"25";"LA sALERA";"sundinanarsa";"LA sALERA-sundinanarsa";"25377";"LA CALERA - Cundinamarca"
504;"386";"LA MESA";"25";"LA nESA";"sundinanarsa";"LA nESA-sundinanarsa";"25386";"LA MESA - Cundinamarca"
505;"394";"LA PALMA";"25";"LA PALnA";"sundinanarsa";"LA PALnA-sundinanarsa";"25394";"LA PALMA - Cundinamarca"
506;"398";"LA PEÑA";"25";"LA PEnA";"sundinanarsa";"LA PEnA-sundinanarsa";"25398";"LA PEÑA - Cundinamarca"
507;"402";"LA VEGA";"25";"LA VEjA";"sundinanarsa";"LA VEjA-sundinanarsa";"25402";"LA VEGA - Cundinamarca"
508;"407";"LENGUAZAQUE";"25";"LENjUAsAQUE";"sundinanarsa";"LENjUAsAQUE-sundinanarsa";"25407";"LENGUAZAQUE - Cundinamarca"
509;"426";"MACHETA";"25";"nAsETA";"sundinanarsa";"nAsETA-sundinanarsa";"25426";"MACHETA - Cundinamarca"
510;"430";"MADRID";"25";"nADRID";"sundinanarsa";"nADRID-sundinanarsa";"25430";"MADRID - Cundinamarca"
511;"436";"MANTA";"25";"nANTA";"sundinanarsa";"nANTA-sundinanarsa";"25436";"MANTA - Cundinamarca"
512;"438";"MEDINA";"25";"nEDINA";"sundinanarsa";"nEDINA-sundinanarsa";"25438";"MEDINA - Cundinamarca"
513;"473";"MOSQUERA";"25";"nOSQUERA";"sundinanarsa";"nOSQUERA-sundinanarsa";"25473";"MOSQUERA - Cundinamarca"
514;"483";"NARIÑO";"25";"NARInO";"sundinanarsa";"NARInO-sundinanarsa";"25483";"NARIÑO - Cundinamarca"
515;"486";"NEMOCÓN";"25";"NEnOsoN";"sundinanarsa";"NEnOsoN-sundinanarsa";"25486";"NEMOCÓN - Cundinamarca"
516;"488";"NILO";"25";"NILO";"sundinanarsa";"NILO-sundinanarsa";"25488";"NILO - Cundinamarca"
517;"489";"NIMAIMA";"25";"NInAInA";"sundinanarsa";"NInAInA-sundinanarsa";"25489";"NIMAIMA - Cundinamarca"
518;"491";"NOCAIMA";"25";"NOsAInA";"sundinanarsa";"NOsAInA-sundinanarsa";"25491";"NOCAIMA - Cundinamarca"
519;"506";"VENECIA";"25";"VENEsIA";"sundinanarsa";"VENEsIA-sundinanarsa";"25506";"VENECIA - Cundinamarca"
520;"513";"PACHO";"25";"PAsO";"sundinanarsa";"PAsO-sundinanarsa";"25513";"PACHO - Cundinamarca"
521;"518";"PAIME";"25";"PAInE";"sundinanarsa";"PAInE-sundinanarsa";"25518";"PAIME - Cundinamarca"
522;"524";"PANDI";"25";"PANDI";"sundinanarsa";"PANDI-sundinanarsa";"25524";"PANDI - Cundinamarca"
523;"530";"PARATEBUENO";"25";"PARATEvUENO";"sundinanarsa";"PARATEvUENO-sundinanarsa";"25530";"PARATEBUENO - Cundinamarca"
524;"535";"PASCA";"25";"PASsA";"sundinanarsa";"PASsA-sundinanarsa";"25535";"PASCA - Cundinamarca"
525;"572";"PUERTO SALGAR";"25";"PUERTO SALjAR";"sundinanarsa";"PUERTO SALjAR-sundinanarsa";"25572";"PUERTO SALGAR - Cundinamarca"
526;"580";"PULÍ";"25";"PULi";"sundinanarsa";"PULi-sundinanarsa";"25580";"PULÍ - Cundinamarca"
527;"592";"QUEBRADANEGRA";"25";"QUEvRADANEjRA";"sundinanarsa";"QUEvRADANEjRA-sundinanarsa";"25592";"QUEBRADANEGRA - Cundinamarca"
528;"594";"QUETAME";"25";"QUETAnE";"sundinanarsa";"QUETAnE-sundinanarsa";"25594";"QUETAME - Cundinamarca"
529;"596";"QUIPILE";"25";"QUIPILE";"sundinanarsa";"QUIPILE-sundinanarsa";"25596";"QUIPILE - Cundinamarca"
530;"599";"APULO";"25";"APULO";"sundinanarsa";"APULO-sundinanarsa";"25599";"APULO - Cundinamarca"
531;"612";"RICAURTE";"25";"RIsAURTE";"sundinanarsa";"RIsAURTE-sundinanarsa";"25612";"RICAURTE - Cundinamarca"
532;"645";"SAN ANTONIO DEL TEQUENDAMA";"25";"SAN ANTONIO DEL TEQUENDAnA";"sundinanarsa";"SAN ANTONIO DEL TEQUENDAnA-sundinanarsa";"25645";"SAN ANTONIO DEL TEQUENDAMA - Cundinamarca"
533;"649";"SAN BERNARDO";"25";"SAN vERNARDO";"sundinanarsa";"SAN vERNARDO-sundinanarsa";"25649";"SAN BERNARDO - Cundinamarca"
534;"653";"SAN CAYETANO";"25";"SAN sAiETANO";"sundinanarsa";"SAN sAiETANO-sundinanarsa";"25653";"SAN CAYETANO - Cundinamarca"
535;"658";"SAN FRANCISCO";"25";"SAN FRANsISsO";"sundinanarsa";"SAN FRANsISsO-sundinanarsa";"25658";"SAN FRANCISCO - Cundinamarca"
536;"662";"SAN JUAN DE RÍO SECO";"25";"SAN JUAN DE RiO SEsO";"sundinanarsa";"SAN JUAN DE RiO SEsO-sundinanarsa";"25662";"SAN JUAN DE RÍO SECO - Cundinamarca"
537;"718";"SASAIMA";"25";"SASAInA";"sundinanarsa";"SASAInA-sundinanarsa";"25718";"SASAIMA - Cundinamarca"
538;"736";"SESQUILÉ";"25";"SESQUILe";"sundinanarsa";"SESQUILe-sundinanarsa";"25736";"SESQUILÉ - Cundinamarca"
539;"740";"SIBATÉ";"25";"SIvATe";"sundinanarsa";"SIvATe-sundinanarsa";"25740";"SIBATÉ - Cundinamarca"
540;"743";"SILVANIA";"25";"SILVANIA";"sundinanarsa";"SILVANIA-sundinanarsa";"25743";"SILVANIA - Cundinamarca"
541;"745";"SIMIJACA";"25";"SInIJAsA";"sundinanarsa";"SInIJAsA-sundinanarsa";"25745";"SIMIJACA - Cundinamarca"
542;"754";"SOACHA";"25";"SOAsA";"sundinanarsa";"SOAsA-sundinanarsa";"25754";"SOACHA - Cundinamarca"
543;"758";"SOPÓ";"25";"SOPo";"sundinanarsa";"SOPo-sundinanarsa";"25758";"SOPÓ - Cundinamarca"
544;"769";"SUBACHOQUE";"25";"SUvAsOQUE";"sundinanarsa";"SUvAsOQUE-sundinanarsa";"25769";"SUBACHOQUE - Cundinamarca"
545;"772";"SUESCA";"25";"SUESsA";"sundinanarsa";"SUESsA-sundinanarsa";"25772";"SUESCA - Cundinamarca"
546;"777";"SUPATÁ";"25";"SUPATa";"sundinanarsa";"SUPATa-sundinanarsa";"25777";"SUPATÁ - Cundinamarca"
547;"779";"SUSA";"25";"SUSA";"sundinanarsa";"SUSA-sundinanarsa";"25779";"SUSA - Cundinamarca"
548;"781";"SUTATAUSA";"25";"SUTATAUSA";"sundinanarsa";"SUTATAUSA-sundinanarsa";"25781";"SUTATAUSA - Cundinamarca"
549;"785";"TABIO";"25";"TAvIO";"sundinanarsa";"TAvIO-sundinanarsa";"25785";"TABIO - Cundinamarca"
550;"793";"TAUSA";"25";"TAUSA";"sundinanarsa";"TAUSA-sundinanarsa";"25793";"TAUSA - Cundinamarca"
551;"797";"TENA";"25";"TENA";"sundinanarsa";"TENA-sundinanarsa";"25797";"TENA - Cundinamarca"
552;"799";"TENJO";"25";"TENJO";"sundinanarsa";"TENJO-sundinanarsa";"25799";"TENJO - Cundinamarca"
553;"805";"TIBACUY";"25";"TIvAsUi";"sundinanarsa";"TIvAsUi-sundinanarsa";"25805";"TIBACUY - Cundinamarca"
554;"807";"TIBIRITA";"25";"TIvIRITA";"sundinanarsa";"TIvIRITA-sundinanarsa";"25807";"TIBIRITA - Cundinamarca"
555;"815";"TOCAIMA";"25";"TOsAInA";"sundinanarsa";"TOsAInA-sundinanarsa";"25815";"TOCAIMA - Cundinamarca"
556;"817";"TOCANCIPÁ";"25";"TOsANsIPa";"sundinanarsa";"TOsANsIPa-sundinanarsa";"25817";"TOCANCIPÁ - Cundinamarca"
557;"823";"TOPAIPÍ";"25";"TOPAIPi";"sundinanarsa";"TOPAIPi-sundinanarsa";"25823";"TOPAIPÍ - Cundinamarca"
558;"839";"UBALÁ";"25";"UvALa";"sundinanarsa";"UvALa-sundinanarsa";"25839";"UBALÁ - Cundinamarca"
559;"841";"UBAQUE";"25";"UvAQUE";"sundinanarsa";"UvAQUE-sundinanarsa";"25841";"UBAQUE - Cundinamarca"
560;"843";"VILLA DE SAN DIEGO DE UBATE";"25";"VIiA DE SAN DIEjO DE UvATE";"sundinanarsa";"VIiA DE SAN DIEjO DE UvATE-sundinanarsa";"25843";"VILLA DE SAN DIEGO DE UBATE - Cundinamarca"
561;"845";"UNE";"25";"UNE";"sundinanarsa";"UNE-sundinanarsa";"25845";"UNE - Cundinamarca"
562;"851";"ÚTICA";"25";"uTIsA";"sundinanarsa";"uTIsA-sundinanarsa";"25851";"ÚTICA - Cundinamarca"
563;"862";"VERGARA";"25";"VERjARA";"sundinanarsa";"VERjARA-sundinanarsa";"25862";"VERGARA - Cundinamarca"
564;"867";"VIANÍ";"25";"VIANi";"sundinanarsa";"VIANi-sundinanarsa";"25867";"VIANÍ - Cundinamarca"
565;"871";"VILLAGÓMEZ";"25";"VIiAjonEs";"sundinanarsa";"VIiAjonEs-sundinanarsa";"25871";"VILLAGÓMEZ - Cundinamarca"
566;"873";"VILLAPINZÓN";"25";"VIiAPINsoN";"sundinanarsa";"VIiAPINsoN-sundinanarsa";"25873";"VILLAPINZÓN - Cundinamarca"
567;"875";"VILLETA";"25";"VIlTA";"sundinanarsa";"VIlTA-sundinanarsa";"25875";"VILLETA - Cundinamarca"
568;"878";"VIOTÁ";"25";"VIOTa";"sundinanarsa";"VIOTa-sundinanarsa";"25878";"VIOTÁ - Cundinamarca"
569;"885";"YACOPÍ";"25";"iAsOPi";"sundinanarsa";"iAsOPi-sundinanarsa";"25885";"YACOPÍ - Cundinamarca"
570;"898";"ZIPACÓN";"25";"sIPAsoN";"sundinanarsa";"sIPAsoN-sundinanarsa";"25898";"ZIPACÓN - Cundinamarca"
571;"899";"ZIPAQUIRÁ";"25";"sIPAQUIRa";"sundinanarsa";"sIPAQUIRa-sundinanarsa";"25899";"ZIPAQUIRÁ - Cundinamarca"
572;"001";"QUIBDÓ";"27";"QUIvDo";"soso";"QUIvDo-soso";"27001";"QUIBDÓ - Choco"
573;"006";"ACANDÍ";"27";"AsANDi";"soso";"AsANDi-soso";"27006";"ACANDÍ - Choco"
574;"025";"ALTO BAUDÓ";"27";"ALTO vAUDo";"soso";"ALTO vAUDo-soso";"27025";"ALTO BAUDÓ - Choco"
575;"050";"ATRATO";"27";"ATRATO";"soso";"ATRATO-soso";"27050";"ATRATO - Choco"
576;"073";"BAGADÓ";"27";"vAjADo";"soso";"vAjADo-soso";"27073";"BAGADÓ - Choco"
577;"075";"BAHÍA SOLANO";"27";"vAiA SOLANO";"soso";"vAiA SOLANO-soso";"27075";"BAHÍA SOLANO - Choco"
578;"077";"BAJO BAUDÓ";"27";"vAJO vAUDo";"soso";"vAJO vAUDo-soso";"27077";"BAJO BAUDÓ - Choco"
579;"086";"BELÉN DE BAJIRÁ";"27";"vELeN DE vAJIRa";"soso";"vELeN DE vAJIRa-soso";"27086";"BELÉN DE BAJIRÁ - Choco"
580;"099";"BOJAYA";"27";"vOJAiA";"soso";"vOJAiA-soso";"27099";"BOJAYA - Choco"
581;"135";"EL CANTÓN DEL SAN PABLO";"27";"EL sANToN DEL SAN PAvLO";"soso";"EL sANToN DEL SAN PAvLO-soso";"27135";"EL CANTÓN DEL SAN PABLO - Choco"
582;"150";"CARMEN DEL DARIEN";"27";"sARnEN DEL DARIEN";"soso";"sARnEN DEL DARIEN-soso";"27150";"CARMEN DEL DARIEN - Choco"
583;"160";"CÉRTEGUI";"27";"seRTEjUI";"soso";"seRTEjUI-soso";"27160";"CÉRTEGUI - Choco"
584;"205";"CONDOTO";"27";"sONDOTO";"soso";"sONDOTO-soso";"27205";"CONDOTO - Choco"
585;"245";"EL CARMEN DE ATRATO";"27";"EL sARnEN DE ATRATO";"soso";"EL sARnEN DE ATRATO-soso";"27245";"EL CARMEN DE ATRATO - Choco"
586;"250";"EL LITORAL DEL SAN JUAN";"27";"EL LITORAL DEL SAN JUAN";"soso";"EL LITORAL DEL SAN JUAN-soso";"27250";"EL LITORAL DEL SAN JUAN - Choco"
587;"361";"ISTMINA";"27";"ISTnINA";"soso";"ISTnINA-soso";"27361";"ISTMINA - Choco"
588;"372";"JURADÓ";"27";"JURADo";"soso";"JURADo-soso";"27372";"JURADÓ - Choco"
589;"413";"LLORÓ";"27";"iORo";"soso";"iORo-soso";"27413";"LLORÓ - Choco"
590;"425";"MEDIO ATRATO";"27";"nEDIO ATRATO";"soso";"nEDIO ATRATO-soso";"27425";"MEDIO ATRATO - Choco"
591;"430";"MEDIO BAUDÓ";"27";"nEDIO vAUDo";"soso";"nEDIO vAUDo-soso";"27430";"MEDIO BAUDÓ - Choco"
592;"450";"MEDIO SAN JUAN";"27";"nEDIO SAN JUAN";"soso";"nEDIO SAN JUAN-soso";"27450";"MEDIO SAN JUAN - Choco"
593;"491";"NÓVITA";"27";"NoVITA";"soso";"NoVITA-soso";"27491";"NÓVITA - Choco"
594;"495";"NUQUÍ";"27";"NUQUi";"soso";"NUQUi-soso";"27495";"NUQUÍ - Choco"
595;"580";"RÍO IRÓ";"27";"RiO IRo";"soso";"RiO IRo-soso";"27580";"RÍO IRÓ - Choco"
596;"600";"RÍO QUITO";"27";"RiO QUITO";"soso";"RiO QUITO-soso";"27600";"RÍO QUITO - Choco"
597;"615";"RIOSUCIO";"27";"RIOSUsIO";"soso";"RIOSUsIO-soso";"27615";"RIOSUCIO - Choco"
598;"660";"SAN JOSÉ DEL PALMAR";"27";"SAN JOSe DEL PALnAR";"soso";"SAN JOSe DEL PALnAR-soso";"27660";"SAN JOSÉ DEL PALMAR - Choco"
599;"745";"SIPÍ";"27";"SIPi";"soso";"SIPi-soso";"27745";"SIPÍ - Choco"
600;"787";"TADÓ";"27";"TADo";"soso";"TADo-soso";"27787";"TADÓ - Choco"
601;"800";"UNGUÍA";"27";"UNjUiA";"soso";"UNjUiA-soso";"27800";"UNGUÍA - Choco"
602;"810";"UNIÓN PANAMERICANA";"27";"UNIoN PANAnERIsANA";"soso";"UNIoN PANAnERIsANA-soso";"27810";"UNIÓN PANAMERICANA - Choco"
603;"001";"NEIVA";"41";"NEIVA";"uila";"NEIVA-uila";"41001";"NEIVA - Huila"
604;"006";"ACEVEDO";"41";"AsEVEDO";"uila";"AsEVEDO-uila";"41006";"ACEVEDO - Huila"
605;"013";"AGRADO";"41";"AjRADO";"uila";"AjRADO-uila";"41013";"AGRADO - Huila"
606;"016";"AIPE";"41";"AIPE";"uila";"AIPE-uila";"41016";"AIPE - Huila"
607;"020";"ALGECIRAS";"41";"ALjEsIRAS";"uila";"ALjEsIRAS-uila";"41020";"ALGECIRAS - Huila"
